locationId,id,typeOfProvider,providerName,address,suburb,state,postcode,lat,lng,geoData
3231,1-1955129469,Government funded preschools,Winmalee Community Preschool,56 Whitecross Street,Winmalee,NSW,2777,-33.67694256,150.6121831,0xE6100000010CCA54C1A8A4D640C0DD24068195D36240
3232,1-1959191906,Government funded preschools,Winnanggay Pre-School,Corner Nannawilli Street & Gallop Street,Berkeley,NSW,2506,-34.4769,150.8516,0xE6100000010C30BB270F0B3D41C02506819543DB6240
3233,1-1963572143,Government funded preschools,Wollondilly Mobile Preschool,Broughton Street,Wilton,NSW,2571,-34.2341,150.695,0xE6100000010C2EFF21FDF61D41C00AD7A3703DD66240
3234,1-1968049467,Government funded preschools,Wollongbar Community Pre-School,5 Hall Court,Wollongbar,NSW,2477,-28.8243,153.41951,0xE6100000010CC217265305D33CC03D0AD7A3702D6340
3235,1-1960800126,Government funded preschools,Wollongong City Community Preschool,261 Keira St,Wollongong,NSW,2500,-34.42735,150.89324,0xE6100000010C58CA32C4B13641C07F6ABC7493DC6240
3236,1-1962796292,Government funded preschools,Wollongong Shepherd Pre-School,48 Dempster St,West Wollongong,NSW,2500,-34.4233,150.87572,0xE6100000010CCA32C4B12E3641C079E9263108DC6240
3237,1-1968143728,Government funded preschools,Woodenbong Pre-School Kindergarten,1 Lindsay Street,Woodenbong,NSW,2476,-28.3904,152.6107,0xE6100000010CC05B2041F1633CC0643BDF4F8D136340
3238,1-1967234544,Government funded preschools,Woollahra Preschool,level 1 512 New South Head Road,Double Bay,NSW,2028,-33.87472,151.24654,0xE6100000010CD5E76A2BF6EF40C096438B6CE7E76240
3239,1-1963415130,Government funded preschools,Woy Woy Peninsula Pre-School,John Hoare Close,Woy Woy,NSW,2256,-33.4996,151.3204,0xE6100000010C728A8EE4F2BF40C00AD7A3703DEA6240
3240,1-1967881601,Government funded preschools,Wunanbiri Pre-School,Belmont Street,Alexandria,NSW,2015,-33.9036,151.1918,0xE6100000010C3255302AA9F340C0A01A2FDD24E66240
3241,1-1955150973,Government funded preschools,Wycliffe Christian School - Tranistion Class,133 Richard Road,Warrimoo,NSW,2774,-33.72184244,150.6135996,0xE6100000010C5C2041F163DC40C0CFF753E3A5D36240
3242,1-1963390566,Government funded preschools,Wyong Pre-School,9 Rose Street,Wyong,NSW,2259,-33.28504,151.42928,0xE6100000010C14AE47E17AA440C07D3F355EBAED6240
3243,1-1968027572,Government funded preschools,Yamba Preschool,6 PHOENIX CLOSE,YAMBA,NSW,2464,-29.43878,153.35019,0xE6100000010C1C7C613255703DC033333333332B6340
3244,1-1964944795,Government funded preschools,Yass Early Childhood Centre,143 Meehan Street,YASS,NSW,2582,-34.8405,148.9139,0xE6100000010CDD240681956B41C06891ED7C3F9D6240
3245,1-1964991836,Government funded preschools,Yass Montessori Pre-School,262A Comur Street,YASS,NSW,2582,-34.84607,148.91532,0xE6100000010CA3923A014D6C41C0E17A14AE479D6240
3246,1-1967934027,Government funded preschools,Yenda Preschool Kindergarten,Corner Bingar and Henry Street,YENDA,NSW,2681,-34.2508,146.1945,0xE6100000010C1CEBE2361A2041C00AD7A3703D466240
3247,1-1963331616,Government funded preschools,Yeoval Pre-School,King Street,Yeoval,NSW,2868,-32.7526,148.6482,0xE6100000010C1C7C6132556040C0DBF97E6ABC946240
3248,1-1967241454,Government funded preschools,Yolanda Kramer Kindergarten,73a Albyn Road,Strathfield,NSW,2135,-33.8792,151.0875,0xE6100000010C545227A089F040C0894160E5D0E26240
3249,1-1964992455,Government funded preschools,Young Pre-School Kindergarten,35 Brock Street,Young,NSW,2594,-34.30846,148.30585,0xE6100000010C736891ED7C2741C06F1283C0CA896240
3250,1-1968190188,Government funded preschools,Yuluwirri Kids,2-6 Bandulla St,Coonabarabran,NSW,2357,-31.2856,149.28506,0xE6100000010CD3BCE3141D493FC085EB51B81EA96240
3251,1-1968161668,Government funded preschools,Yuluwirri Kids/Connect 5 - Monkey Room,14 Robertson St,Coonabarabran,NSW,2357,-31.27529,149.27495,0xE6100000010CBC96900F7A463FC0CDCCCCCCCCA86240
3252,1-1968027162,Government funded preschools,Rosellas Community Pre-School,Banner Street,Murwillumbah,NSW,2484,-28.3255,153.3921,0xE6100000010C17D9CEF753533CC0068195438B2C6340
3253,1-2150246834,Government funded preschools,Integricare Auburn Christian Preschool,21 Harrow Road,Auburn,NSW,2144,-33.85272,151.03086,0xE6100000010C4CA60A4625ED40C0A245B6F3FDE06240
3254,1-2049060031,Government funded preschools,Lachlan Children's Service,35 Marsden Street,Condobolin,NSW,2877,-33.088,147.1511,0xE6100000010C25068195438B40C046B6F3FDD4646240
3255,1-1967499637,Government funded preschools,Riverside Preschool,2A Crown St,Henley,NSW,2111,-33.84155,151.1364,0xE6100000010CC1CAA145B6EB40C03108AC1C5AE46240
3256,1-1967311707,Government funded preschools,Riverwood Children's Centre,151 Belmore RD North,Riverwood,NSW,2210,-33.94666739,151.0528732,0xE6100000010CC58F31772DF940C004560E2DB2E16240
3257,1-1963554008,Government funded preschools,Robertson Community Preschool,Caalong Street,Robertson,NSW,2577,-34.5856,150.5921,0xE6100000010CD044D8F0F44A41C06DE7FBA9F1D26240
3258,1-1967695012,Government funded preschools,Rocky Hall Pre-School,1325 Big Jack Mt Rd,Rocky Hall,NSW,2550,-36.92263553,149.5098111,0xE6100000010C12A5BDC1177642C0B81E85EB51B06240
3259,1-1968143588,Government funded preschools,Rosebank Community Pre-School,311 Rosebank Road,Rosebank,NSW,2480,-28.6811,153.38675,0xE6100000010C3C4ED1915CAE3CC0AAF1D24D622C6340
3260,1-1967933864,Government funded preschools,Ross Circuit Pre-School Centre,422 Ross Circuit,Lavington,NSW,2641,-36.04449,146.93573,0xE6100000010C04560E2DB20542C0CBA145B6F35D6240
3261,1-1963544658,Government funded preschools,Rossmore Community Pre-School,631A Bringelly Road,Rossmore,NSW,2557,-33.94701,150.77069,0xE6100000010CF0A7C64B37F940C0E9263108ACD86240
3262,1-1966690019,Government funded preschools,Rowena Pre-School,1 Shaw St,Rowena,NSW,2387,-29.8137,148.9115,0xE6100000010C55C1A8A44ED03DC0FED478E9269D6240
3263,1-1963364814,Government funded preschools,Rylstone Kandos Pre-School,27 Fleming Street,KANDOS,NSW,2848,-32.85517,149.97612,0xE6100000010C05C58F31776D40C0AC1C5A643BBF6240
3264,1-1967513486,Government funded preschools,Sans Souci Pre-School,95 Clareville Ave,Sans Souci,NSW,2219,-33.99926,151.13873,0xE6100000010C4772F90FE9FF40C09CC420B072E46240
3265,1-1965012646,Government funded preschools,Sapphire Mobile Children's Services,1 Hoskins St,Bemboka,NSW,2550,-36.625,149.57723,0xE6100000010C00000000005042C05839B4C876B26240
3266,1-1965012646,Government funded preschools,Sapphire Mobile Children's Services,Candelo Sports Centre,Candelo,NSW,2550,-36.78808172,149.6666043,0xE6100000010C22FDF675E06442C0D34D621058B56240
3267,1-1963263977,Government funded preschools,Scone & District Pre-School,Lot 6-8 Cooper Street,Scone,NSW,2337,-32.04683,150.87503,0xE6100000010CF5B9DA8AFD0540C00000000000DC6240
3268,1-1967920128,Government funded preschools,Scots Pre-School Centre,Crn Young St and Borella Road,Albury,NSW,2640,-36.07372936,146.9135419,0xE6100000010C8CDB68006F0942C06891ED7C3F5D6240
3269,1-2018646831,Government funded preschools,Scribbly Gum Dalai,32 Nicholson Street,Kempsey,NSW,2440,-31.09108,152.82838,0xE6100000010C65AA605452173FC0D122DBF97E1A6340
3270,1-1963277672,Government funded preschools,Seaham Pre-School,10 Torrence Street,Seaham,NSW,2324,-32.66225,151.72492,0xE6100000010C0612143FC65440C03333333333F76240
3271,1-1967717073,Government funded preschools,Shirley Road Preschool,Corner Shirley Road and Nicholson St,Crows Nest,NSW,2065,-33.828,151.2001,0xE6100000010C448B6CE7FBE940C06666666666E66240
3272,1-1959194993,Government funded preschools,Shoalhaven Community Pre-School,39 Shoalhaven Street,Nowra,NSW,2541,-34.8756,150.5955,0xE6100000010C55302AA9137041C0D7A3703D0AD36240
3273,1-1967882304,Government funded preschools,Silverlea Early Childhood Services,158 Rakow St,Broken Hill,NSW,2880,-31.96073,141.43831,0xE6100000010C6744696FF0F53FC0BC74931804AE6140
3274,1-1963264643,Government funded preschools,Singleton Heights Pre-School,16 Dorsman Drive,Singleton Heights,NSW,2330,-32.54945,151.15994,0xE6100000010C75931804564640C085EB51B81EE56240
3275,1-1963273719,Government funded preschools,Singleton Mobile Pre-School,12 Civic Avenue,Singleton,NSW,2330,-32.55719,151.17743,0xE6100000010C65AA6054524740C08B6CE7FBA9E56240
3276,1-1963273719,Government funded preschools,Singleton Mobile Pre-School,135 Carrowbrook Road,Mount Olive,NSW,2330,-32.41083,151.20076,0xE6100000010C31992A18953440C0DF4F8D976EE66240
3277,1-1963273719,Government funded preschools,Singleton Mobile Pre-School,Adair Street,Broke,NSW,2330,-32.7444,151.1095,0xE6100000010C3A92CB7F485F40C0EC51B81E85E36240
3278,1-1963273719,Government funded preschools,Singleton Mobile Pre-School,Mitchell Flat Road,MITCHELLS FLAT,NSW,2330,-32.55503003,151.2965886,0xE6100000010CD7A3703D0A4740C02FDD240681E96240
3279,1-1963284821,Government funded preschools,Singleton Pre-School,56 York Street,Singleton,NSW,2330,-32.56733,151.17403,0xE6100000010CAA8251499D4840C021B0726891E56240
3280,1-1967187645,Government funded preschools,SOS Pre-School,25 Munda Street,RANDWICK,NSW,2031,-33.93085,151.24697,0xE6100000010C57EC2FBB27F740C096438B6CE7E76240
3281,1-1967557720,Government funded preschools,South Hurstville Kindergarten,4 The Mall,South Hurstville,NSW,2221,-33.97755416,151.1055747,0xE6100000010CE9482EFF21FD40C008AC1C5A64E36240
3282,1-1966164548,Government funded preschools,South West Rocks Pre-School,13 Trial Street,South West Rocks,NSW,2431,-30.8892,153.04402,0xE6100000010C6B9A779CA2E33EC0C520B07268216340
3283,1-1959151448,Government funded preschools,Southern Suburbs Mobile Pre-School,61 Lakelands Drive,Dapto,NSW,2530,-34.5057,150.79516,0xE6100000010C29CB10C7BA4041C03D0AD7A370D96240
3284,1-1959151448,Government funded preschools,Southern Suburbs Mobile Pre-School,Nolan Street,Berkeley,NSW,2506,-34.4722,150.8436,0xE6100000010CEA95B20C713C41C05EBA490C02DB6240
3285,1-1959151448,Government funded preschools,Southern Suburbs Mobile Pre-School,Sheffield St,Cringila,NSW,2502,-34.4703,150.8702,0xE6100000010C87A757CA323C41C0A4703D0AD7DB6240
3286,1-1967222919,Government funded preschools,Southside Montessori Pre-School,35 Lillian Road,Riverwood,NSW,2210,-33.95261,151.04587,0xE6100000010CB515FBCBEEF940C0B6F3FDD478E16240
3287,1-1967906458,Government funded preschools,Springdale Heights Pre-School,8 Canara Place,Springdale Heights,NSW,2641,-36.03274,146.95214,0xE6100000010C234A7B832F0442C05839B4C8765E6240
3288,1-1955137349,Government funded preschools,Springwood & District Pre-School Kindergarten,9-11 macquarie road,Springwood,NSW,2777,-33.70261,150.57381,0xE6100000010CB515FBCBEED940C0EE7C3F355ED26240
3289,1-1967743323,Government funded preschools,St Andrews Community Pre-School,12 Laman Street,Cooks Hill,NSW,2300,-32.92905,151.77142,0xE6100000010CF4FDD478E97640C0E9263108ACF86240
3290,1-1967245767,Government funded preschools,St Andrew's Kindergarten - Abbotsford,40 Bay Rd,Abbotsford,NSW,2046,-33.85353,151.13962,0xE6100000010C6891ED7C3FED40C014AE47E17AE46240
3291,1-1962773743,Government funded preschools,St Columba Childcare Centre,77 Uralba Street,Figtree,NSW,2525,-34.42723,150.85459,0xE6100000010CF46C567DAE3641C08FC2F5285CDB6240
3292,1-1967505274,Government funded preschools,St Dunstans Pre-School Kindergarten,112 Lovell Road,Eastwood,NSW,2122,-33.79355,151.10098,0xE6100000010C840D4FAF94E540C0AC1C5A643BE36240
3293,1-1967498825,Government funded preschools,St George Pre-School - Marsfield,100 Balaclava Road,Eastwood,NSW,2122,-33.7818,151.09808,0xE6100000010CA301BC0512E440C04260E5D022E36240
3294,1-1967498948,Government funded preschools,St Ives Pre-School Kindergarten,29 Garrick Road,St Ives,NSW,2075,-33.72478,151.16434,0xE6100000010C0612143FC6DC40C06891ED7C3FE56240
3295,1-1967255352,Government funded preschools,St John's Pre-School - Ashfield,64 Bland St,Ashfield,NSW,2131,-33.8826,151.1277,0xE6100000010C8CB96B09F9F040C06ABC749318E46240
3296,1-1967497215,Government funded preschools,St John's Pre-School - North Ryde,152 Cox's Road,North Ryde,NSW,2113,-33.79667729,151.1294984,0xE6100000010C925CFE43FAE540C0E3A59BC420E46240
3297,1-1966200899,Government funded preschools,St Joseph's Pre-School - Laurieton,421 Ocean Drive,Laurieton,NSW,2443,-31.64211,152.79388,0xE6100000010CF8C264AA60A43FC0C520B07268196340
3298,1-1966428290,Government funded preschools,St Joseph's Pre-School & Long Day Care Centre,4 Burgess Close,Port Macquarie,NSW,2444,-31.44015,152.8986,0xE6100000010C38F8C264AA703FC054E3A59BC41C6340
3299,1-1959192636,Government funded preschools,St Luke's Pre-School - Dapto,Moombara Street,Dapto,NSW,2530,-34.4943,150.7971,0xE6100000010CD734EF38453F41C02FDD240681D96240
3300,1-1967578291,Government funded preschools,St Lukes Pre-School - Northmead,4-6 Thomas Street,Northmead,NSW,2152,-33.7875,150.99412,0xE6100000010CCDCCCCCCCCE440C02B8716D9CEDF6240
3301,1-1967920635,Government funded preschools,St Lukes Pre-School - Wagga Wagga,70 Docker Ave,Wagga Wagga,NSW,2650,-35.11525819,147.3568824,0xE6100000010C499D8026C28E41C08195438B6C6B6240
3302,1-1967568351,Government funded preschools,St Mark's Northbridge Kindergarten,1A Malacoota Road,Northbridge,NSW,2063,-33.81056,151.21707,0xE6100000010C9D11A5BDC1E740C06DE7FBA9F1E66240
3303,1-1967237271,Government funded preschools,St Mark's Pre-School,1 Greenoaks Avenue,DARLING POINT,NSW,2027,-33.87482,151.23706,0xE6100000010C39454772F9EF40C0DD24068195E76240
3304,1-1967497751,Government funded preschools,St Mark's Pre-School - Brighton-le-Sands,1-3 Trafalgar St,BRIGHTON-LE-SANDS,NSW,2216,-33.96055,151.15381,0xE6100000010C6DE7FBA9F1FA40C0B0726891EDE46240
3305,1-1967569274,Government funded preschools,St Mark's Pre-School - Hurstville South,10 The Mall,South Hurstville,NSW,2221,-33.97755416,151.1055747,0xE6100000010CE9482EFF21FD40C008AC1C5A64E36240
3306,1-1967378924,Government funded preschools,St Maroun's Preschool,194 Wardell Road,Dulwich Hill,NSW,2203,-33.92543,151.12982,0xE6100000010CF5DBD78173F640C05C8FC2F528E46240
3307,1-1967875294,Government funded preschools,St Mary's Community Pre-School - Casino,57 North Street,Casino,NSW,2470,-28.8601,153.0442,0xE6100000010C234A7B832FDC3CC0C520B07268216340
3308,1-1967591046,Government funded preschools,St Marys Guildford Pre-School,2 Bolton Street,Guildford,NSW,2161,-33.85908,150.98688,0xE6100000010C2EFF21FDF6ED40C0DD24068195DF6240
3309,1-1966655721,Government funded preschools,St Mary's North Tamworth Pre-School,7-9 North Street,Tamworth,NSW,2340,-31.07926,150.92461,0xE6100000010CA3923A014D143FC09A99999999DD6240
3310,1-1955151583,Government funded preschools,St Marys Pre-School Kindergarten,7 Collins Street,ST MARYS,NSW,2760,-33.77086,150.77435,0xE6100000010C423EE8D9ACE240C054E3A59BC4D86240
3311,1-1967920777,Government funded preschools,St Marys Rainbow Pre-School,2 George St,North Wagga Wagga,NSW,2650,-35.0945,147.379,0xE6100000010C6ABC7493188C41C0E3A59BC4206C6240
3312,1-1966216427,Government funded preschools,St Matthews Pre School,Corner Rose and Edgar Streets,Baulkham Hills,NSW,2153,-33.7643,150.9894,0xE6100000010C992A1895D4E140C0CFF753E3A5DF6240
3313,1-1967237167,Government funded preschools,St Michael's Pre-School - Vaucluse,1 St Michael's Place,Vaucluse,NSW,2030,-33.85592226,151.277155,0xE6100000010CBD5296218EED40C0BE9F1A2FDDE86240
3314,1-1967273350,Government funded preschools,St Peters Community Preschool,Church Street,St Peters,NSW,2044,-33.9127,151.1781,0xE6100000010C9487855AD3F440C004560E2DB2E56240
3315,1-1966648778,Government funded preschools,St Peter's Pre-School - Armidale,87 O'Dell St,Armidale,NSW,2350,-30.50767,151.65611,0xE6100000010CE02D90A0F8813EC0A245B6F3FDF46240
3316,1-1966668072,Government funded preschools,St Peter's Pre-School Tamworth Inc,34 Vera street,Tamworth,NSW,2340,-31.11055,150.91857,0xE6100000010C07F01648501C3FC0C520B07268DD6240
3317,1-1967547604,Government funded preschools,St Stephen's Belrose Kindergarten,12 Lockwood Avenue,Belrose,NSW,2085,-33.73949,151.20703,0xE6100000010C2DB29DEFA7DE40C0B4C876BE9FE66240
3318,1-1967330924,Government funded preschools,St Stephens Pre-School Kindergarten,2a Kenley Road,Normanhurst,NSW,2076,-33.7229,151.0929,0xE6100000010CA323B9FC87DC40C0E5D022DBF9E26240
3319,1-1967405698,Government funded preschools,St Therese Community Pre-School,22 Napier Street,Dover Heights,NSW,2030,-33.8743,151.2819,0xE6100000010C4772F90FE9EF40C01B2FDD2406E96240
3320,1-1967577805,Government funded preschools,St Thomas' Preschool,32 McLaren St,North Sydney,NSW,2060,-33.83419,151.20595,0xE6100000010C5F29CB10C7EA40C03BDF4F8D97E66240
3321,1-1966249901,Government funded preschools,St Thomas/St Annes Pre School,4 Denmark Street,Merrylands,NSW,2160,-33.8418,150.986,0xE6100000010CEBE2361AC0EB40C0643BDF4F8DDF6240
3322,1-1967324666,Government funded preschools,Stepping Stones Montessori Pre-School,198 Bobbin Head Road,Turramurra,NSW,2074,-33.71895,151.14353,0xE6100000010C79E9263108DC40C0F853E3A59BE46240
3323,1-1966071780,Government funded preschools,Stroud Neighbourhood Children's Co-operative Limited (Pre School),8 Berkeley Street,Stroud,NSW,2425,-32.40694,151.96902,0xE6100000010C075F984C153440C05EBA490C02FF6240
3324,1-1966164710,Government funded preschools,Stuarts Point Pre-School,9-11 Fourth Avenue,Stuarts Point,NSW,2441,-30.81921,152.99123,0xE6100000010C19E25817B7D13EC0C1CAA145B61F6340
3325,1-1966253314,Government funded preschools,Sun Valley Pre-School Kindergarten,42 B Hill Rd,West Pennant Hills,NSW,2125,-33.74831374,151.033648,0xE6100000010C64CC5D4BC8DF40C00C022B8716E16240
3326,1-1967223088,Government funded preschools,Sutherland Presbyterian Church Pre-School,90 Glencoe St,Sutherland,NSW,2232,-34.0329,151.06352,0xE6100000010CEA043411360441C0355EBA490CE26240
3327,1-1967187217,Government funded preschools,Sutherland Shire Montessori School,99-107 Manchester Raod,Gymea,NSW,2227,-34.03482693,151.0886666,0xE6100000010C4DF38E53740441C0022B8716D9E26240
3328,1-1968185361,Government funded preschools,Ngallingnee Jarjum Tabulam & District Community Preschool,Bruxner Highway,Tabulam,NSW,2469,-28.8886,152.5605,0xE6100000010CC139234A7BE33CC052B81E85EB116340
3329,1-1966664424,Government funded preschools,Tamworth Montessori Pre-School,84 Carthage St,Tamworth,NSW,2340,-31.08544,150.93185,0xE6100000010C12143FC6DC153FC0E7FBA9F1D2DD6240
3330,1-1955173005,Government funded preschools,Tandara Pre-School,217 Evan Street,SOUTH PENRITH,NSW,2750,-33.7699,150.6983,0xE6100000010C5F984C158CE240C07593180456D66240
3331,1-1964970269,Government funded preschools,Tarago Pre-School,7 Braidwood road,Tarago,NSW,2580,-35.10754654,149.5582179,0xE6100000010CF6285C8FC28D41C060E5D022DBB16240
3332,1-1966388987,Government funded preschools,Taree & District Pre-School,31 Barton Street,TAREE,NSW,2430,-31.88939,152.46209,0xE6100000010CF90FE9B7AFE33FC0105839B4C80E6340
3333,1-1963214408,Government funded preschools,Tasman Parade Early Learning Centre Pre-School,74 Tasman Parade,Fairfield West,NSW,2165,-33.8668,150.92276,0xE6100000010C1E166A4DF3EE40C0A8C64B3789DD6240
